Team,Game_ID,Home,Average Starting Field Position,Big Plays,Median Pass Yards,Median Rush Yards,Number Of Runs,Sacks,Time Of Possession,Total Points
PHI,2016091900,False,36.714285714285715,5.0,2.0,3.0,29.0,2.0,2132.0,29.0
HOU,2016092200,False,15.63636363636364,3.0,4.0,4.0,27.0,2.0,1882.0,0.0
ARI,2016092500,False,36.7,6.0,0.0,3.0,22.0,5.0,2040.0,18.0
OAK,2016092507,False,19.888888888888886,9.0,4.0,2.5,24.0,1.0,1743.0,17.0
WAS,2016092506,False,35.25,6.0,5.0,2.5,28.0,2.0,1994.0,29.0
CLE,2016092505,False,19.0,12.0,3.0,4.0,31.0,4.0,1342.0,23.0
BAL,2016092504,False,23.0,3.0,4.0,3.0,21.0,2.0,1866.0,19.0
DET,2016092503,False,22.33333333333333,8.0,5.0,1.0,23.0,3.0,2107.0,27.0
DEN,2016092502,False,24.099999999999994,7.0,5.0,1.0,23.0,2.0,1674.0,29.0
MIN,2016092501,False,20.57142857142857,4.0,4.0,3.0,23.0,2.0,1505.0,22.0
LA,2016092509,False,23.799999999999997,6.0,0.0,3.0,34.0,1.0,1584.0,36.0
SF,2016092508,False,27.77777777777777,4.0,2.0,3.0,32.0,0.0,1443.0,18.0
NYJ,2016092512,False,34.111111111111114,5.0,0.0,4.0,22.0,0.0,1675.0,3.0
SD,2016092511,False,21.33333333333333,7.0,6.0,2.0,17.0,2.0,1637.0,21.0
PIT,2016092510,False,22.454545454545453,7.0,0.0,1.0,10.0,4.0,1504.0,3.0
CHI,2016092513,False,23.888888888888886,8.0,5.0,1.0,15.0,0.0,1483.0,17.0
ATL,2016092600,False,32.625,9.0,5.0,3.0,29.0,2.0,1646.0,44.0
MIA,2016092900,False,22.727272727272734,2.0,0.0,3.0,13.0,5.0,1318.0,7.0
IND,2016100200,False,25.0,4.0,1.0,4.0,25.0,6.0,1957.0,27.0
TEN,2016100204,False,30.099999999999994,5.0,0.0,3.0,32.0,1.0,1895.0,20.0
CLE,2016100207,False,20.888888888888886,5.0,7.0,3.5,28.0,1.0,1737.0,20.0
SEA,2016100206,False,25.111111111111114,8.0,6.0,2.0,23.0,2.0,1845.0,27.0
BUF,2016100205,False,29.57142857142857,5.0,4.5,3.0,32.0,2.0,2149.0,16.0
CAR,2016100201,False,23.91666666666667,7.0,4.0,2.0,15.0,1.0,1564.0,32.0
OAK,2016100202,False,33.61538461538461,3.0,5.0,2.0,17.0,0.0,1516.0,28.0
DET,2016100203,False,24.200000000000003,5.0,4.0,2.5,18.0,2.0,1583.0,12.0
DEN,2016100208,False,23.888888888888886,6.0,3.0,2.0,29.0,4.0,,27.0
LA,2016100209,False,32.0,6.0,4.0,2.0,22.0,2.0,1670.0,17.0
NO,2016100210,False,26.454545454545453,2.0,4.0,3.0,30.0,2.0,1959.0,35.0
DAL,2016100211,False,26.75,6.0,7.0,4.0,36.0,2.0,2187.0,24.0
KC,2016100212,False,24.5,4.0,1.5,2.5,18.0,4.0,1836.0,14.0
NYG,2016100300,False,21.700000000000003,3.0,2.0,3.0,18.0,0.0,1468.0,10.0
ARI,2016100600,False,34.15384615384616,6.0,0.0,4.0,35.0,1.0,1904.0,33.0
NE,2016100901,False,28.5,8.0,4.5,3.0,33.0,1.0,2078.0,33.0
PHI,2016100902,False,22.375,8.0,4.0,5.0,21.0,3.0,1776.0,23.0
CHI,2016100903,False,21.545454545454547,8.0,8.0,3.0,18.0,0.0,1805.0,23.0
TEN,2016100904,False,34.18181818181819,7.0,4.0,5.0,39.0,0.0,2202.0,30.0
WAS,2016100900,False,25.599999999999994,4.0,6.0,3.0,19.0,1.0,1775.0,16.0
HOU,2016100905,False,31.33333333333333,3.0,0.0,4.0,14.0,4.0,1352.0,13.0
NYJ,2016100906,False,20.22222222222223,5.0,7.0,1.0,17.0,3.0,1690.0,13.0
ATL,2016100907,False,30.200000000000003,7.0,0.5,3.0,31.0,2.0,1731.0,23.0
CIN,2016100908,False,19.285714285714292,4.0,6.0,4.0,19.0,4.0,1937.0,14.0
BUF,2016100909,False,22.0,8.0,0.0,3.5,26.0,2.0,1466.0,29.0
SD,2016100910,False,24.200000000000003,8.0,5.5,2.0,19.0,2.0,1422.0,31.0
NYG,2016100911,False,38.0,3.0,0.0,2.0,15.0,4.0,1389.0,16.0
TB,2016101000,False,29.75,5.0,4.0,3.0,36.0,2.0,2046.0,17.0
DEN,2016101300,False,29.07142857142857,3.0,4.0,5.0,16.0,2.0,1582.0,13.0
SF,2016101600,False,22.0,5.0,0.0,3.0,27.0,3.0,,16.0
PHI,2016101608,False,30.099999999999994,5.0,0.0,4.0,20.0,5.0,1547.0,19.0
CLE,2016101607,False,19.090909090909093,4.0,4.0,3.0,15.0,6.0,1737.0,26.0
BAL,2016101606,False,25.599999999999994,6.0,0.0,1.5,26.0,2.0,2104.0,23.0
CAR,2016101605,False,30.5,7.0,3.0,2.0,26.0,2.0,1860.0,38.0
JAX,2016101601,False,17.5,5.0,4.0,2.0,19.0,2.0,1453.0,17.0
LA,2016101602,False,20.5,5.0,7.0,3.0,22.0,1.0,1668.0,28.0
PIT,2016101603,False,19.75,4.0,2.5,4.0,15.0,2.0,1410.0,15.0
CIN,2016101604,False,26.727272727272734,6.0,4.0,3.5,32.0,2.0,1923.0,17.0
KC,2016101609,False,33.2,6.0,7.0,3.0,38.0,1.0,2205.0,26.0
ATL,2016101611,False,21.090909090909093,6.0,4.5,2.0,18.0,4.0,1791.0,24.0
DAL,2016101610,False,23.33333333333333,8.0,4.0,4.0,33.0,2.0,1790.0,30.0
IND,2016101612,False,28.181818181818187,9.0,3.0,4.0,32.0,3.0,2193.0,23.0
NYJ,2016101700,False,20.900000000000006,3.0,3.0,2.0,14.0,1.0,1438.0,3.0
CHI,2016102000,False,23.285714285714292,3.0,0.0,1.0,17.0,1.0,1224.0,9.0
NYG,2016102300,False,17.400000000000006,4.0,4.0,1.5,18.0,0.0,1497.0,16.0
NO,2016102304,False,22.599999999999994,7.0,6.0,5.0,22.0,1.0,1951.0,21.0
IND,2016102308,False,26.700000000000003,11.0,5.0,3.0,22.0,2.0,1946.0,33.0
MIN,2016102307,False,23.5,4.0,2.0,2.5,26.0,6.0,1928.0,10.0
CLE,2016102301,False,25.14285714285714,10.0,2.0,4.5,26.0,2.0,1908.0,17.0
WAS,2016102302,False,24.125,10.0,5.0,3.0,29.0,2.0,2099.0,17.0
OAK,2016102303,False,39.0,5.0,3.0,3.5,32.0,0.0,2013.0,33.0
BUF,2016102305,False,31.727272727272734,4.0,0.0,2.5,22.0,4.0,1384.0,25.0
BAL,2016102306,False,24.818181818181813,3.0,1.0,0.5,12.0,1.0,1403.0,15.0
TB,2016102310,False,22.090909090909093,10.0,6.5,4.0,40.0,2.0,2029.0,34.0
SD,2016102309,False,21.33333333333333,8.0,5.0,3.0,25.0,4.0,2124.0,33.0
NE,2016102311,False,26.42857142857143,4.0,7.0,4.0,28.0,0.0,1651.0,27.0
SEA,2016102312,False,19.77777777777777,3.0,4.5,3.0,19.0,1.0,1719.0,6.0
HOU,2016102400,False,25.25,2.0,0.0,5.0,25.0,1.0,1735.0,9.0
JAX,2016102700,False,24.200000000000003,5.0,4.5,2.5,12.0,2.0,1535.0,22.0
WAS,2016103000,False,21.727272727272734,10.0,6.0,4.0,30.0,1.0,2380.0,27.0
KC,2016103005,False,27.099999999999994,9.0,2.0,2.5,26.0,3.0,2016.0,30.0
ARI,2016103009,False,22.400000000000006,7.0,5.0,2.0,10.0,8.0,1752.0,20.0
OAK,2016103007,False,25.230769230769226,14.0,3.0,3.0,24.0,2.0,1720.0,30.0
SEA,2016103006,False,27.111111111111114,5.0,7.0,4.0,17.0,1.0,1426.0,19.0
DET,2016103004,False,21.111111111111114,4.0,4.0,3.0,14.0,1.0,1562.0,13.0
NE,2016103002,False,35.42857142857143,6.0,4.0,3.0,22.0,5.0,,41.0
NYJ,2016103003,False,25.299999999999997,8.0,0.0,4.0,34.0,2.0,2021.0,31.0
SD,2016103008,False,28.909090909090907,6.0,0.0,3.0,26.0,4.0,1988.0,19.0
GB,2016103001,False,30.444444444444443,6.0,4.0,3.5,20.0,3.0,1877.0,32.0
PHI,2016103010,False,31.63636363636364,3.0,4.0,2.5,24.0,3.0,1995.0,23.0
MIN,2016103100,False,23.299999999999997,4.0,3.5,2.5,18.0,5.0,1632.0,10.0
ATL,2016110300,False,26.875,11.0,8.0,3.5,32.0,2.0,2008.0,43.0
DET,2016110605,False,19.33333333333333,5.0,2.5,3.0,25.0,1.0,1098.0,22.0
PHI,2016110606,False,32.16666666666667,10.0,0.0,3.0,25.0,2.0,1960.0,23.0
NYJ,2016110604,False,21.444444444444443,8.0,4.0,3.0,21.0,3.0,1778.0,23.0
JAX,2016110603,False,23.91666666666667,9.0,0.0,4.5,32.0,2.0,1779.0,14.0
DAL,2016110602,False,28.25,8.0,6.0,3.0,39.0,0.0,2367.0,35.0
PIT,2016110601,False,27.13333333333334,6.0,0.0,2.0,17.0,2.0,1670.0,14.0
NO,2016110608,False,21.25,11.0,5.5,4.0,40.0,1.0,2333.0,41.0
CAR,2016110607,False,23.125,4.0,4.0,2.0,24.0,5.0,2052.0,13.0
IND,2016110609,False,29.599999999999994,5.0,5.5,3.0,25.0,2.0,1792.0,31.0
TEN,2016110610,False,24.0,8.0,5.5,3.0,19.0,0.0,1411.0,35.0
DEN,2016110600,False,17.727272727272734,6.0,0.0,2.0,12.0,2.0,1112.0,20.0
BUF,2016110700,False,31.400000000000006,5.0,5.0,3.0,39.0,5.0,2417.0,25.0
CLE,2016111000,False,21.299999999999997,3.0,0.0,2.0,13.0,4.0,1284.0,7.0
HOU,2016111302,False,30.625,3.0,0.5,3.0,33.0,1.0,1665.0,23.0
DEN,2016111303,False,29.0,4.0,1.5,2.0,35.0,6.0,2362.0,23.0
LA,2016111304,False,24.099999999999994,6.0,0.0,4.0,32.0,3.0,2069.0,9.0
ATL,2016111305,False,23.875,5.0,3.5,4.0,13.0,2.0,1311.0,15.0
KC,2016111301,False,26.111111111111114,1.0,1.0,3.0,20.0,3.0,1488.0,18.0
CHI,2016111306,False,20.75,7.0,0.0,3.5,20.0,4.0,1371.0,10.0
MIN,2016111308,False,24.22222222222223,6.0,5.5,1.0,21.0,3.0,1804.0,20.0
GB,2016111307,False,30.0,9.0,1.5,3.0,14.0,5.0,1829.0,25.0
MIA,2016111309,False,21.75,7.0,8.0,1.5,24.0,1.0,1621.0,30.0
SF,2016111310,False,23.14285714285714,6.0,0.0,2.0,28.0,3.0,1662.0,20.0
DAL,2016111311,False,28.090909090909093,5.0,5.0,3.0,25.0,2.0,1824.0,35.0
SEA,2016111312,False,29.714285714285708,8.0,5.0,3.0,26.0,3.0,1825.0,31.0
CIN,2016111400,False,28.0,4.0,0.0,3.0,23.0,3.0,1717.0,20.0
NO,2016111700,False,22.818181818181813,5.0,6.0,3.0,24.0,3.0,1935.0,20.0
PIT,2016112001,False,24.66666666666667,3.0,3.0,4.5,28.0,0.0,2038.0,23.0
BAL,2016112002,False,21.22222222222223,10.0,6.0,5.0,16.0,1.0,1467.0,17.0
JAX,2016112003,False,34.07142857142857,3.0,3.0,3.0,26.0,0.0,1975.0,19.0
TEN,2016112004,False,19.25,4.0,3.0,4.0,27.0,5.0,1861.0,17.0
BUF,2016112000,False,26.22222222222223,7.0,4.0,4.5,34.0,2.0,1931.0,16.0
TB,2016112005,False,23.285714285714292,7.0,8.0,4.0,34.0,1.0,2118.0,19.0
CHI,2016112007,False,25.0,8.0,0.0,3.0,25.0,4.0,1829.0,16.0
ARI,2016112006,False,25.33333333333333,2.0,0.0,4.5,28.0,4.0,1862.0,24.0
MIA,2016112008,False,19.454545454545453,1.0,3.5,2.0,19.0,4.0,1693.0,14.0
NE,2016112009,False,32.83333333333333,7.0,5.0,3.0,29.0,1.0,,30.0
PHI,2016112010,False,22.5,6.0,1.0,4.0,26.0,2.0,1840.0,15.0
GB,2016112011,False,22.090909090909093,7.0,3.5,4.0,19.0,2.0,1823.0,24.0
HOU,2016112100,False,27.125,6.0,4.0,3.0,33.0,2.0,2194.0,20.0
MIN,2016112400,False,22.25,5.0,5.0,3.5,16.0,0.0,1891.0,13.0
WAS,2016112401,False,22.375,8.0,5.0,3.0,19.0,0.0,2004.0,26.0
PIT,2016112402,False,29.25,7.0,5.0,4.0,29.0,0.0,1695.0,28.0
TEN,2016112703,False,32.2,7.0,5.0,4.5,28.0,0.0,1767.0,27.0
JAX,2016112702,False,30.599999999999994,7.0,0.0,4.0,36.0,2.0,,21.0
CIN,2016112701,False,21.599999999999994,8.0,2.0,2.0,20.0,3.0,1723.0,14.0
ARI,2016112700,False,25.66666666666667,9.0,1.0,2.0,14.0,2.0,1538.0,19.0
LA,2016112707,False,24.91666666666667,6.0,4.0,3.0,17.0,3.0,1444.0,21.0
SF,2016112706,False,23.818181818181813,8.0,3.0,6.0,25.0,2.0,1768.0,24.0
SD,2016112705,False,24.85714285714286,5.0,5.0,3.0,18.0,1.0,1768.0,21.0
SEA,2016112708,False,17.125,7.0,0.0,6.0,22.0,6.0,1581.0,5.0
NE,2016112711,False,23.625,7.0,4.0,3.0,18.0,0.0,1836.0,22.0
CAR,2016112710,False,19.41666666666667,5.0,0.0,3.0,25.0,2.0,1583.0,32.0
KC,2016112709,False,32.14285714285714,2.0,0.5,3.0,25.0,6.0,2256.0,30.0
GB,2016112800,False,18.83333333333333,6.0,7.0,2.0,25.0,0.0,2123.0,27.0
DAL,2016120100,False,32.69230769230769,4.0,0.0,3.0,27.0,3.0,1603.0,17.0
KC,2016120400,False,19.285714285714292,9.0,7.5,3.0,19.0,1.0,1688.0,26.0
DET,2016120407,False,26.285714285714292,3.0,5.0,3.0,23.0,2.0,2212.0,28.0
LA,2016120406,False,25.07692307692308,2.0,0.0,3.0,12.0,4.0,1323.0,10.0
DEN,2016120405,False,25.63636363636364,3.0,0.0,2.5,28.0,2.0,1526.0,19.0
HOU,2016120404,False,20.888888888888886,5.0,3.0,4.0,27.0,2.0,1891.0,13.0
PHI,2016120403,False,30.111111111111114,2.0,3.5,2.5,18.0,1.0,1918.0,14.0
MIA,2016120401,False,20.555555555555557,5.0,3.0,1.0,16.0,2.0,1846.0,6.0
SF,2016120402,False,28.900000000000006,2.0,0.0,4.0,33.0,6.0,1710.0,6.0
BUF,2016120408,False,23.75,4.0,0.0,4.5,30.0,4.0,1815.0,24.0
NYG,2016120410,False,28.111111111111114,4.0,1.0,3.0,13.0,2.0,1552.0,14.0
WAS,2016120409,False,29.0,8.0,2.0,3.0,17.0,2.0,1574.0,23.0
TB,2016120411,False,29.14285714285714,8.0,8.0,2.0,27.0,1.0,1901.0,27.0
CAR,2016120412,False,26.33333333333333,4.0,0.0,3.0,21.0,0.0,1537.0,7.0
IND,2016120500,False,30.875,8.0,7.0,3.0,37.0,1.0,2304.0,41.0
OAK,2016120800,False,23.181818181818187,1.0,0.0,4.0,31.0,1.0,1905.0,13.0
PIT,2016121100,False,30.400000000000006,9.0,2.0,5.0,39.0,0.0,,27.0
DEN,2016121109,False,25.63636363636364,3.0,6.0,1.0,9.0,3.0,1653.0,10.0
WAS,2016121107,False,21.5,5.0,2.5,3.0,21.0,2.0,1402.0,27.0
ARI,2016121106,False,26.384615384615387,3.0,1.0,3.5,26.0,3.0,1796.0,23.0
MIN,2016121105,False,35.0,7.0,5.0,1.0,27.0,0.0,1856.0,25.0
HOU,2016121104,False,21.66666666666667,5.0,6.0,3.0,39.0,2.0,2165.0,22.0
SD,2016121101,False,22.08333333333333,5.0,0.0,3.0,20.0,5.0,1643.0,16.0
CIN,2016121102,False,29.22222222222223,2.0,6.0,5.0,38.0,4.0,2093.0,23.0
CHI,2016121103,False,20.42857142857143,6.0,4.0,3.0,17.0,1.0,1543.0,16.0
NYJ,2016121110,False,25.299999999999997,6.0,3.0,3.0,41.0,6.0,2509.0,23.0
NO,2016121108,False,21.099999999999994,4.0,5.0,2.0,16.0,1.0,1605.0,11.0
ATL,2016121112,False,26.454545454545453,4.0,4.0,3.0,25.0,2.0,1624.0,40.0
SEA,2016121111,False,23.818181818181813,5.0,5.0,4.0,26.0,3.0,1910.0,10.0
DAL,2016121113,False,18.08333333333333,7.0,0.0,3.0,25.0,3.0,1748.0,7.0
BAL,2016121200,False,30.15384615384616,5.0,3.0,3.5,14.0,2.0,1846.0,23.0
LA,2016121500,False,22.625,3.0,0.0,1.0,17.0,4.0,1649.0,3.0
MIA,2016121700,False,25.285714285714292,7.0,1.5,1.0,27.0,1.0,748.0,33.0
GB,2016121802,False,19.0,11.0,1.0,4.0,23.0,4.0,1975.0,30.0
CLE,2016121801,False,25.0,8.0,0.0,3.0,21.0,5.0,,13.0
PHI,2016121800,False,29.900000000000006,5.0,0.0,3.5,38.0,1.0,2198.0,26.0
TEN,2016121805,False,24.0,6.0,2.0,4.5,28.0,1.0,1830.0,19.0
PIT,2016121812,False,25.75,8.0,5.0,3.0,26.0,1.0,1952.0,24.0
DET,2016121807,False,23.727272727272734,5.0,1.5,2.0,19.0,1.0,1784.0,6.0
IND,2016121806,False,22.33333333333333,4.0,6.0,4.0,40.0,0.0,2222.0,34.0
JAX,2016121804,False,26.0,1.0,0.0,3.0,20.0,2.0,1389.0,20.0
NO,2016121808,False,27.125,7.0,5.0,4.0,30.0,3.0,2233.0,48.0
SF,2016121809,False,22.200000000000003,3.0,4.0,4.0,20.0,2.0,1439.0,13.0
OAK,2016121811,False,31.444444444444443,7.0,5.0,4.0,26.0,2.0,1937.0,19.0
NE,2016121810,False,27.5,6.0,0.0,3.5,38.0,2.0,2016.0,16.0
TB,2016121803,False,21.33333333333333,7.0,0.0,2.5,20.0,4.0,1436.0,20.0
CAR,2016121900,False,29.200000000000003,10.0,3.5,2.5,32.0,2.0,2079.0,26.0
NYG,2016122200,False,23.099999999999994,6.0,4.0,3.0,25.0,0.0,2044.0,19.0
MIA,2016122400,False,35.28571428571429,7.0,3.0,5.0,37.0,0.0,2016.0,34.0
NYJ,2016122406,False,22.91666666666667,5.0,0.0,3.0,29.0,2.0,1512.0,3.0
TEN,2016122405,False,26.83333333333333,2.0,0.0,2.0,19.0,3.0,1649.0,17.0
MIN,2016122404,False,29.14285714285714,6.0,4.0,4.0,21.0,4.0,1861.0,25.0
SD,2016122403,False,26.090909090909093,7.0,0.5,1.0,19.0,0.0,1651.0,17.0
WAS,2016122402,False,25.400000000000006,9.0,2.0,4.0,34.0,0.0,1947.0,41.0
ATL,2016122401,False,20.875,9.0,5.0,4.0,24.0,4.0,1965.0,33.0
IND,2016122408,False,23.200000000000003,6.0,7.0,3.0,23.0,0.0,1435.0,25.0
TB,2016122407,False,25.888888888888886,5.0,8.0,3.0,21.0,2.0,1704.0,24.0
ARI,2016122410,False,23.099999999999994,7.0,3.5,2.0,28.0,1.0,1575.0,34.0
SF,2016122409,False,20.75,5.0,7.0,2.0,27.0,4.0,1856.0,22.0
CIN,2016122411,False,24.16666666666667,2.0,4.0,2.0,19.0,3.0,1729.0,10.0
BAL,2016122500,False,27.111111111111114,5.0,3.0,3.5,26.0,2.0,2073.0,27.0
DEN,2016122501,False,25.5,5.0,0.0,4.5,14.0,0.0,1306.0,10.0
DET,2016122600,False,32.18181818181819,2.0,4.5,3.5,20.0,4.0,1843.0,21.0
BAL,2017010101,False,25.400000000000006,1.0,5.0,4.0,16.0,3.0,1754.0,10.0
HOU,2017010110,False,18.200000000000003,3.0,0.0,2.0,21.0,4.0,1748.0,17.0
CAR,2017010109,False,20.22222222222223,8.0,1.5,2.5,32.0,3.0,1944.0,16.0
CLE,2017010108,False,30.15384615384616,6.0,3.0,4.0,33.0,4.0,2334.0,24.0
DAL,2017010107,False,29.400000000000006,2.0,1.5,1.5,20.0,3.0,1458.0,13.0
BUF,2017010106,False,25.0,3.0,0.0,2.0,28.0,3.0,1710.0,10.0
CHI,2017010105,False,26.25,5.0,6.0,4.0,37.0,2.0,1773.0,10.0
JAX,2017010103,False,26.599999999999994,9.0,6.0,4.0,30.0,2.0,1776.0,20.0
NE,2017010104,False,23.0,4.0,6.0,4.0,29.0,0.0,1882.0,35.0
KC,2017010114,False,39.0,9.0,6.0,2.0,31.0,1.0,1848.0,36.0
ARI,2017010113,False,30.700000000000003,7.0,0.0,2.5,24.0,1.0,1678.0,43.0
OAK,2017010112,False,28.5,4.0,2.0,2.0,16.0,2.0,1475.0,6.0
NYG,2017010111,False,27.5,4.0,4.0,3.5,40.0,1.0,2152.0,19.0
SEA,2017010115,False,24.200000000000003,8.0,4.5,2.0,23.0,2.0,1774.0,25.0
NO,2017010100,False,27.91666666666667,12.0,3.0,2.0,24.0,2.0,1814.0,32.0
GB,2017010102,False,26.66666666666667,6.0,6.0,5.0,28.0,1.0,2049.0,31.0
KC,2017090700,False,25.58333333333333,7.0,6.0,4.0,24.0,3.0,1816.0,42.0
NYJ,2017091000,False,29.299999999999997,3.0,2.0,1.5,14.0,1.0,1616.0,12.0
PHI,2017091008,False,30.22222222222223,4.0,5.0,3.0,23.0,2.0,2056.0,28.0
OAK,2017091007,False,27.625,7.0,6.0,3.0,28.0,2.0,1899.0,26.0
JAX,2017091005,False,24.714285714285708,6.0,1.0,3.0,37.0,0.0,1805.0,28.0
ARI,2017091004,False,23.181818181818187,4.0,0.5,2.0,18.0,1.0,1600.0,22.0
PIT,2017091003,False,19.33333333333333,5.0,3.0,1.5,14.0,1.0,1730.0,20.0
ATL,2017091001,False,18.77777777777777,8.0,4.0,3.0,21.0,2.0,1834.0,23.0
BAL,2017091002,False,24.16666666666667,2.0,2.5,3.5,42.0,1.0,2040.0,20.0
IND,2017091009,False,23.13333333333334,7.0,0.0,2.0,23.0,4.0,1535.0,9.0
CAR,2017091011,False,23.83333333333333,3.0,2.0,3.0,35.0,0.0,2061.0,23.0
SEA,2017091010,False,25.0,4.0,0.0,2.0,18.0,3.0,1240.0,9.0
NYG,2017091012,False,16.0,3.0,5.0,3.0,11.0,3.0,1546.0,3.0
NO,2017091100,False,22.375,4.0,6.5,2.0,21.0,1.0,1724.0,19.0
LAC,2017091101,False,23.625,2.0,4.5,2.0,22.0,1.0,1547.0,21.0
HOU,2017091400,False,15.299999999999997,3.0,2.0,2.0,35.0,3.0,1935.0,13.0
CLE,2017091700,False,17.77777777777777,10.0,0.0,3.0,21.0,3.0,1596.0,10.0
CHI,2017091707,False,27.85714285714286,3.0,7.0,2.0,16.0,1.0,1609.0,7.0
MIN,2017091706,False,23.36363636363636,4.0,0.0,4.0,20.0,2.0,1538.0,9.0
NE,2017091705,False,26.375,15.0,7.0,3.0,31.0,2.0,2106.0,36.0
PHI,2017091704,False,23.727272727272734,7.0,0.0,5.0,17.0,6.0,1846.0,20.0
TEN,2017091703,False,35.33333333333333,9.0,1.5,4.0,34.0,1.0,1845.0,37.0
ARI,2017091702,False,25.090909090909093,9.0,0.0,3.0,24.0,4.0,1126.0,16.0
BUF,2017091701,False,21.099999999999994,1.0,1.5,2.0,23.0,3.0,1267.0,3.0
NYJ,2017091709,False,27.099999999999994,5.0,0.0,5.0,24.0,4.0,1738.0,20.0
MIA,2017091708,False,24.625,5.0,4.0,3.0,31.0,2.0,2002.0,19.0
SF,2017091712,False,24.454545454545453,3.0,0.5,4.0,19.0,2.0,1382.0,9.0
WAS,2017091711,False,24.75,6.0,4.0,3.0,39.0,2.0,2179.0,27.0
DAL,2017091710,False,29.200000000000003,2.0,3.5,2.0,14.0,2.0,,17.0
GB,2017091713,False,22.090909090909093,7.0,3.5,4.5,14.0,3.0,1883.0,23.0
DET,2017091800,False,32.0,5.0,5.0,2.0,32.0,3.0,1967.0,23.0
LA,2017092100,False,23.285714285714292,9.0,7.5,3.0,31.0,0.0,1779.0,41.0
BAL,2017092400,False,24.08333333333333,3.0,0.0,4.0,25.0,2.0,1557.0,7.0
CLE,2017092405,False,26.5,7.0,0.0,4.0,21.0,1.0,1584.0,28.0
NYG,2017092409,False,28.555555555555557,4.0,6.0,2.0,17.0,0.0,1348.0,24.0
MIA,2017092408,False,20.400000000000006,3.0,2.5,2.0,15.0,3.0,1432.0,6.0
DEN,2017092401,False,23.25,8.0,2.0,2.0,23.0,3.0,,16.0
NO,2017092402,False,25.85714285714286,7.0,3.5,5.0,27.0,1.0,1868.0,34.0
PIT,2017092403,False,25.0,5.0,2.5,3.0,17.0,3.0,1654.0,17.0
ATL,2017092404,False,27.83333333333333,7.0,6.0,3.0,27.0,2.0,1932.0,30.0
TB,2017092406,False,24.799999999999997,6.0,6.0,3.0,9.0,2.0,1312.0,17.0
HOU,2017092407,False,23.454545454545453,6.0,5.0,4.0,32.0,2.0,2015.0,32.0
SEA,2017092410,False,23.307692307692307,6.0,5.0,3.0,22.0,1.0,1639.0,27.0
CIN,2017092411,False,26.599999999999994,6.0,6.0,2.0,29.0,3.0,2057.0,23.0
KC,2017092412,False,17.0,5.0,2.5,4.0,25.0,5.0,1826.0,24.0
OAK,2017092413,False,26.16666666666667,1.0,0.0,3.0,12.0,4.0,1314.0,10.0
DAL,2017092500,False,32.63636363636364,6.0,4.0,2.0,25.0,1.0,1425.0,28.0
CHI,2017092800,False,28.454545454545453,3.0,5.5,3.0,30.0,1.0,1904.0,14.0
NO,2017100100,False,25.714285714285708,3.0,4.0,2.0,28.0,1.0,2047.0,20.0
TEN,2017100105,False,22.84615384615384,4.0,0.0,3.0,18.0,2.0,1219.0,14.0
JAX,2017100108,False,23.16666666666667,3.0,0.0,4.0,38.0,1.0,2108.0,19.0
CAR,2017100107,False,26.66666666666667,8.0,9.0,4.0,29.0,2.0,1729.0,33.0
DET,2017100106,False,20.42857142857143,2.0,2.5,2.5,28.0,6.0,2187.0,14.0
BUF,2017100101,False,17.83333333333333,4.0,1.0,4.0,34.0,3.0,1725.0,22.0
PIT,2017100102,False,24.125,10.0,4.5,3.0,41.0,1.0,2129.0,26.0
CIN,2017100103,False,28.125,4.0,7.0,2.0,30.0,3.0,2102.0,31.0
LA,2017100104,False,30.700000000000003,9.0,2.0,5.0,30.0,1.0,1832.0,35.0
PHI,2017100110,False,20.875,7.0,4.5,3.0,40.0,1.0,2358.0,26.0
NYG,2017100111,False,24.66666666666667,6.0,4.0,2.0,28.0,0.0,2053.0,23.0
SF,2017100109,False,24.307692307692307,5.0,0.0,2.0,27.0,3.0,1996.0,15.0
OAK,2017100112,False,25.090909090909093,4.0,4.0,2.0,15.0,3.0,1623.0,10.0
IND,2017100113,False,21.799999999999997,5.0,0.0,3.0,25.0,3.0,1668.0,18.0
WAS,2017100200,False,25.77777777777777,5.0,1.5,5.0,25.0,0.0,1367.0,20.0
NE,2017100500,False,22.75,8.0,5.0,4.0,23.0,3.0,1850.0,19.0
NYJ,2017100801,False,27.400000000000006,3.0,4.0,1.0,15.0,3.0,1532.0,17.0
CAR,2017100802,False,24.799999999999997,7.0,5.5,1.0,25.0,3.0,2109.0,27.0
SF,2017100803,False,16.5,9.0,5.0,3.0,22.0,2.0,1865.0,23.0
TEN,2017100804,False,20.0,2.0,0.0,1.5,20.0,6.0,1815.0,10.0
BUF,2017100800,False,27.555555555555557,3.0,0.0,3.5,24.0,6.0,1799.0,16.0
LAC,2017100805,False,22.41666666666667,9.0,0.0,3.0,27.0,0.0,1905.0,27.0
JAX,2017100807,False,23.16666666666667,6.0,1.5,2.0,37.0,2.0,1732.0,29.0
ARI,2017100806,False,19.200000000000003,5.0,4.5,1.0,14.0,2.0,,7.0
SEA,2017100808,False,32.71428571428571,1.0,4.0,3.0,24.0,3.0,1876.0,16.0
BAL,2017100809,False,28.0,5.0,4.0,3.0,36.0,0.0,2023.0,29.0
GB,2017100810,False,22.285714285714292,7.0,5.0,5.0,25.0,4.0,1494.0,35.0
